,0
83952,3
83953,3
83954,3
83955,4
83956,50
83957,3
83958,10
83959,7
83960,2
83961,23
83962,5
83963,11
83964,8
83965,3
83966,42
83967,13
83968,9
83969,11
83970,5
83971,4
83972,7
83973,40
83974,3
83975,7
83976,4
83977,1
83978,8
83979,1
83980,43
83981,51
83982,29
83983,3
83984,7
83985,20
83986,46
83987,2
83988,1
83989,3
83990,61
83991,5
83992,33
83993,1
83994,11
83995,37
83996,32
83997,53
83998,4
83999,16
84000,12
84001,5
84002,6
84003,13
84004,7
84005,4
84006,20
84007,3
84008,20
84009,3
84010,3
84011,8
84012,51
84013,14
84014,48
84015,5
84016,7
84017,20
84018,3
84019,12
84020,9
84021,36
84022,26
84023,29
84024,41
84025,4
84026,14
84027,2
84028,11
84029,34
84030,5
84031,3
84032,2
84033,5
84034,4
84035,8
84036,2
84037,7
84038,47
84039,2
84040,3
84041,2
84042,17
84043,5
84044,20
84045,2
84046,38
84047,9
84048,17
84049,4
84050,11
84051,21
84052,3
84053,3
84054,21
84055,4
84056,11
84057,2
84058,10
84059,2
84060,28
84061,39
84062,8
84063,20
84064,13
84065,1
84066,37
84067,49
84068,8
84069,24
84070,11
84071,3
84072,38
84073,1
84074,59
84075,31
84076,3
84077,28
84078,25
84079,16
84080,4
84081,8
84082,21
84083,17
84084,2
84085,5
84086,3
84087,1
84088,1
84089,2
84090,3
84091,8
84092,2
84093,12
84094,6
84095,21
84096,13
84097,1
84098,5
84099,5
84100,47
84101,10
84102,48
84103,2
84104,4
84105,5
84106,4
84107,43
84108,7
84109,12
84110,7
84111,4
84112,1
84113,31
84114,2
84115,3
84116,9
84117,53
84118,23
84119,10
84120,36
84121,7
84122,20
84123,8
84124,10
84125,3
84126,8
84127,1
84128,4
84129,22
84130,3
84131,20
84132,55
84133,2
84134,39
84135,2
84136,2
84137,6
84138,13
84139,48
84140,2
84141,9
84142,3
84143,5
84144,8
84145,13
84146,48
84147,37
84148,23
84149,41
84150,1
84151,2
84152,27
84153,5
84154,20
84155,16
84156,3
84157,2
84158,35
84159,15
84160,21
84161,18
84162,27
84163,1
84164,3
84165,5
84166,10
84167,3
84168,2
84169,2
84170,2
84171,19
84172,3
84173,4
84174,1
84175,7
84176,5
84177,34
84178,34
84179,4
84180,54
84181,39
84182,15
84183,21
84184,12
84185,4
84186,8
84187,5
84188,1
84189,28
84190,40
84191,2
84192,6
84193,2
84194,4
84195,3
84196,9
84197,54
84198,3
84199,47
84200,40
84201,6
84202,7
84203,13
84204,47
84205,14
84206,14
84207,18
84208,41
84209,18
84210,1
84211,11
84212,13
84213,37
84214,29
84215,9
84216,3
84217,64
84218,8
84219,4
84220,20
84221,2
84222,5
84223,4
84224,4
84225,17
84226,12
84227,44
84228,24
84229,13
84230,6
84231,6
84232,47
84233,51
84234,4
84235,2
84236,32
84237,2
84238,8
84239,7
84240,41
84241,3
84242,60
84243,40
84244,10
84245,6
84246,2
84247,6
84248,5
84249,4
84250,4
84251,6
84252,10
84253,8
84254,7
84255,5
84256,2
84257,3
84258,55
84259,17
84260,12
84261,7
84262,1
84263,40
84264,6
84265,4
84266,40
84267,8
84268,3
84269,25
84270,13
84271,27
84272,14
84273,48
84274,1
84275,5
84276,10
84277,7
84278,15
84279,13
84280,1
84281,48
84282,6
84283,42
84284,36
84285,59
84286,3
84287,8
84288,4
84289,3
84290,9
84291,6
84292,24
84293,58
84294,40
84295,22
84296,3
84297,22
84298,1
84299,3
84300,14
84301,8
84302,4
84303,2
84304,8
84305,3
84306,60
84307,15
84308,1
84309,2
84310,5
84311,3
84312,42
84313,32
84314,5
84315,1
84316,12
84317,1
84318,4
84319,8
84320,8
84321,13
84322,16
84323,6
84324,2
84325,1
84326,13
84327,10
84328,18
84329,8
84330,53
84331,6
84332,4
84333,4
84334,47
84335,27
84336,14
84337,42
84338,63
84339,1
84340,10
84341,9
84342,20
84343,9
84344,3
84345,4
84346,4
84347,3
84348,40
84349,1
84350,8
84351,19
84352,57
84353,29
84354,4
84355,3
84356,1
84357,6
84358,25
84359,29
84360,2
84361,20
84362,32
84363,3
84364,14
84365,7
84366,3
84367,4
84368,22
84369,31
84370,15
84371,23
84372,21
84373,2
84374,2
84375,5
84376,20
84377,2
84378,1
84379,8
84380,10
84381,1
84382,16
84383,43
84384,35
84385,2
84386,8
84387,8
84388,26
84389,2
84390,61
84391,7
84392,8
84393,9
84394,5
84395,1
84396,2
84397,40
84398,7
84399,3
84400,17
84401,39
84402,20
84403,24
84404,10
84405,5
84406,7
84407,12
84408,1
84409,2
84410,30
84411,37
84412,3
84413,1
84414,5
84415,3
84416,4
84417,16
84418,10
84419,3
84420,7
84421,1
84422,2
84423,1
84424,1
84425,3
84426,7
84427,3
84428,1
84429,30
84430,14
84431,12
84432,27
84433,3
84434,2
84435,49
84436,6
84437,5
84438,15
84439,9
84440,6
84441,3
84442,10
84443,61
84444,5
84445,6
84446,11
84447,1
84448,6
84449,4
84450,5
84451,5
84452,1
84453,46
84454,41
84455,28
84456,5
84457,7
84458,5
84459,5
84460,28
84461,33
84462,9
84463,3
84464,5
84465,3
84466,1
84467,10
84468,46
84469,2
84470,3
84471,10
84472,18
84473,3
84474,7
84475,4
84476,20
84477,1
84478,1
84479,8
84480,1
84481,48
84482,4
84483,34
84484,11
84485,21
84486,55
84487,7
84488,2
84489,14
84490,15
84491,17
84492,15
84493,40
84494,8
84495,2
84496,8
84497,5
84498,18
84499,7
84500,10
84501,2
84502,10
84503,4
84504,9
84505,1
84506,6
84507,28
84508,2
84509,2
84510,37
84511,26
84512,5
84513,48
84514,1
84515,4
84516,41
84517,3
84518,7
84519,39
84520,1
84521,1
84522,2
84523,6
84524,2
84525,53
84526,8
84527,25
84528,29
84529,22
84530,36
84531,3
84532,9
84533,6
84534,47
84535,5
84536,5
84537,5
84538,48
84539,35
84540,10
84541,3
84542,10
84543,22
84544,9
84545,6
84546,2
84547,13
84548,13
84549,25
84550,6
84551,29
84552,6
84553,5
84554,4
84555,8
84556,2
84557,30
84558,13
84559,2
84560,1
84561,31
84562,58
84563,24
84564,4
84565,22
84566,2
84567,4
84568,4
84569,52
84570,2
84571,51
84572,17
84573,29
84574,8
84575,1
84576,15
84577,15
84578,26
84579,4
84580,3
84581,13
84582,8
84583,12
84584,6
84585,3
84586,1
84587,60
84588,5
84589,3
84590,23
84591,2
84592,15
84593,27
84594,15
84595,4
84596,61
84597,2
84598,5
84599,9
84600,37
84601,2
84602,10
84603,3
84604,6
84605,22
84606,9
84607,1
84608,2
84609,10
84610,7
84611,21
84612,1
84613,57
84614,11
84615,8
84616,47
84617,23
84618,4
84619,1
84620,2
84621,9
84622,13
84623,3
84624,3
84625,18
84626,5
84627,26
84628,22
84629,38
84630,58
84631,4
84632,17
84633,1
84634,10
84635,35
84636,17
84637,11
84638,2
84639,15
84640,3
84641,23
84642,14
84643,4
84644,2
84645,5
84646,20
84647,1
84648,5
84649,6
84650,4
84651,53
84652,8
84653,3
84654,5
84655,33
84656,21
84657,38
84658,17
84659,27
84660,18
84661,12
84662,1
84663,7
84664,4
84665,18
84666,9
84667,26
84668,8
84669,5
84670,11
84671,10
84672,7
84673,7
84674,5
84675,1
84676,5
84677,2
84678,29
84679,14
84680,14
84681,2
84682,43
84683,8
84684,9
84685,1
84686,12
84687,4
84688,37
84689,1
84690,18
84691,14
84692,3
84693,3
84694,5
84695,6
84696,21
84697,21
84698,11
84699,8
84700,19
84701,2
84702,2
84703,10
84704,37
84705,55
84706,16
84707,1
84708,1
84709,3
84710,2
84711,5
84712,1
84713,19
84714,1
84715,5
84716,4
84717,2
84718,50
84719,11
84720,20
84721,40
84722,1
84723,50
84724,38
84725,63
84726,1
84727,8
84728,28
84729,42
84730,25
84731,8
84732,7
84733,1
84734,4
84735,13
84736,17
84737,6
84738,9
84739,42
84740,17
84741,9
84742,36
84743,30
84744,5
84745,44
84746,2
84747,16
84748,5
84749,5
84750,2
84751,5
84752,2
84753,19
84754,11
84755,26
84756,16
84757,39
84758,6
84759,11
84760,20
84761,62
84762,29
84763,1
84764,4
84765,27
84766,21
84767,18
84768,5
84769,3
84770,4
84771,17
84772,9
84773,1
84774,9
84775,22
84776,9
84777,26
84778,1
84779,13
84780,8
84781,18
84782,6
84783,18
84784,1
84785,20
84786,37
84787,5
84788,4
84789,1
84790,3
84791,6
84792,5
84793,63
84794,19
84795,12
84796,10
84797,9
84798,26
84799,4
84800,3
84801,14
84802,3
84803,8
84804,9
84805,1
84806,7
84807,10
84808,11
84809,24
84810,4
84811,1
84812,4
84813,2
84814,1
84815,3
84816,45
84817,1
84818,9
84819,9
84820,11
84821,20
84822,4
84823,4
84824,7
84825,7
84826,2
84827,16
84828,12
84829,3
84830,2
84831,6
84832,4
84833,8
84834,13
84835,25
84836,8
84837,10
84838,6
84839,10
84840,1
84841,4
84842,5
84843,25
84844,14
84845,5
84846,15
84847,45
84848,23
84849,2
84850,1
84851,11
84852,17
84853,16
84854,5
84855,4
84856,10
84857,27
84858,59
84859,4
84860,12
84861,9
84862,6
84863,1
84864,4
84865,33
84866,2
84867,39
84868,5
84869,22
84870,32
84871,42
84872,5
84873,2
84874,8
84875,46
84876,22
84877,1
84878,21
84879,28
84880,27
84881,11
84882,4
84883,14
84884,2
84885,21
84886,5
84887,6
84888,6
84889,2
84890,25
84891,7
84892,1
84893,8
84894,9
84895,7
84896,2
84897,5
84898,35
84899,14
84900,3
84901,19
84902,4
84903,32
84904,8
84905,4
84906,6
84907,9
84908,3
84909,11
84910,3
84911,26
84912,1
84913,19
84914,6
84915,5
84916,2
84917,1
84918,7
84919,45
84920,4
84921,10
84922,1
84923,1
84924,22
84925,3
84926,2
84927,15
84928,1
84929,44
84930,4
84931,41
84932,1
84933,6
84934,9
84935,2
84936,2
84937,4
84938,56
84939,8
84940,12
84941,5
84942,4
84943,47
84944,4
84945,44
84946,6
84947,9
84948,8
84949,3
84950,1
84951,16
84952,8
84953,4
84954,4
84955,3
84956,2
84957,1
84958,18
84959,5
84960,3
84961,1
84962,3
84963,25
84964,50
84965,2
84966,4
84967,16
84968,2
84969,57
84970,4
84971,35
84972,9
84973,6
84974,27
84975,1
84976,4
84977,16
84978,10
84979,2
84980,8
84981,13
84982,2
84983,6
84984,1
84985,3
84986,22
84987,4
84988,10
84989,6
84990,12
84991,1
84992,11
84993,3
84994,32
84995,38
84996,2
84997,4
84998,38
84999,5
85000,53
85001,17
85002,29
85003,29
85004,3
85005,6
85006,3
85007,1
85008,4
85009,22
85010,4
85011,2
85012,19
85013,4
85014,10
85015,28
85016,42
85017,7
85018,1
85019,8
85020,49
85021,3
85022,17
85023,1
85024,23
85025,9
85026,2
85027,12
85028,36
85029,9
85030,3
85031,29
85032,63
85033,4
85034,23
85035,1
85036,51
85037,1
85038,5
85039,21
85040,43
85041,4
85042,36
85043,14
85044,3
85045,13
85046,12
85047,2
85048,8
85049,12
85050,7
85051,3
85052,39
85053,29
85054,3
85055,40
85056,2
85057,4
85058,1
85059,2
85060,41
85061,34
85062,2
85063,21
85064,1
85065,1
85066,9
85067,7
85068,4
85069,1
85070,6
85071,2
85072,5
85073,7
85074,52
85075,12
85076,6
85077,3
85078,16
85079,6
85080,34
85081,28
85082,27
85083,2
85084,2
85085,7
85086,15
85087,4
85088,3
85089,9
85090,2
85091,4
85092,1
85093,1
85094,41
85095,16
85096,4
85097,9
85098,10
85099,57
85100,2
85101,1
85102,3
85103,37
85104,15
85105,31
85106,2
85107,37
85108,12
85109,40
85110,2
85111,4
85112,21
85113,1
85114,4
85115,18
85116,6
85117,2
85118,1
85119,15
85120,39
85121,43
85122,31
85123,5
85124,22
85125,2
85126,3
85127,12
85128,51
85129,44
85130,7
85131,6
85132,29
85133,5
85134,4
85135,62
85136,5
85137,38
85138,1
85139,3
85140,6
85141,31
85142,7
85143,3
85144,2
85145,10
85146,4
85147,10
85148,56
85149,14
85150,2
85151,44
85152,49
85153,2
85154,4
85155,9
85156,8
85157,1
85158,1
85159,2
85160,6
85161,25
85162,5
85163,11
85164,13
85165,1
85166,3
85167,18
85168,5
85169,10
85170,11
85171,9
85172,12
85173,8
85174,21
85175,26
85176,7
85177,3
85178,30
85179,35
85180,16
85181,5
85182,6
85183,33
85184,39
85185,16
85186,9
85187,21
85188,31
85189,5
85190,17
85191,45
85192,1
85193,2
85194,16
85195,6
85196,39
85197,2
85198,3
85199,3
85200,8
85201,8
85202,15
85203,11
85204,16
85205,2
85206,19
85207,6
85208,3
85209,3
85210,2
85211,4
85212,1
85213,3
85214,6
85215,15
85216,2
85217,21
85218,8
85219,11
85220,64
85221,4
85222,8
85223,13
85224,2
85225,24
85226,47
85227,6
85228,5
85229,11
85230,12
85231,4
85232,2
85233,22
85234,11
85235,6
85236,7
85237,3
85238,8
85239,29
85240,44
85241,8
85242,3
85243,24
85244,4
85245,26
85246,7
85247,28
85248,15
85249,1
85250,3
85251,4
85252,7
85253,2
85254,5
85255,4
85256,14
85257,20
85258,21
85259,15
85260,4
85261,10
85262,10
85263,64
85264,4
85265,3
85266,33
85267,2
85268,2
85269,9
85270,30
85271,2
85272,13
85273,5
85274,5
85275,6
85276,7
85277,18
85278,14
85279,1
85280,7
85281,17
85282,2
85283,10
85284,8
85285,22
85286,1
85287,4
85288,1
85289,1
85290,27
85291,6
85292,23
85293,34
85294,2
85295,7
85296,13
85297,6
85298,3
85299,1
85300,3
85301,5
85302,26
85303,50
85304,11
85305,9
85306,5
85307,3
85308,1
85309,22
85310,4
85311,8
85312,3
85313,3
85314,16
85315,5
85316,17
85317,2
85318,8
85319,8
85320,47
85321,1
85322,18
85323,3
85324,1
85325,1
85326,13
85327,6
85328,3
85329,2
85330,2
85331,12
85332,1
85333,27
85334,54
85335,3
85336,2
85337,12
85338,4
85339,5
85340,1
85341,6
85342,13
85343,12
85344,26
85345,53
85346,11
85347,3
85348,9
85349,1
85350,9
85351,1
85352,5
85353,1
85354,34
85355,4
85356,1
85357,29
85358,5
85359,19
85360,14
85361,17
85362,48
85363,3
85364,58
85365,6
85366,41
85367,1
85368,3
85369,27
85370,3
85371,1
85372,16
85373,8
85374,4
85375,1
85376,32
85377,13
85378,35
85379,17
85380,9
85381,1
85382,3
85383,11
85384,1
85385,4
85386,8
85387,12
85388,31
85389,20
85390,3
85391,9
85392,2
85393,22
85394,22
85395,26
85396,31
85397,3
85398,7
85399,54
85400,10
85401,4
85402,1
85403,3
85404,25
85405,56
85406,2
85407,2
85408,13
85409,12
85410,2
85411,30
85412,3
85413,57
85414,8
85415,1
85416,6
85417,4
85418,2
85419,8
85420,10
85421,6
85422,4
85423,3
85424,9
85425,1
85426,24
85427,2
85428,2
85429,23
85430,22
85431,12
85432,20
85433,24
85434,4
85435,19
85436,2
85437,25
85438,12
85439,2
85440,5
85441,64
85442,4
85443,3
85444,2
85445,26
85446,16
85447,19
85448,2
85449,8
85450,1
85451,5
85452,50
85453,1
85454,4
85455,8
85456,17
85457,4
85458,7
85459,18
85460,31
85461,18
85462,35
85463,5
85464,16
85465,3
85466,3
85467,3
85468,31
85469,3
85470,6
85471,9
85472,23
85473,5
85474,12
85475,3
85476,4
85477,46
85478,7
85479,6
85480,18
85481,1
85482,9
85483,17
85484,2
85485,3
85486,1
85487,9
85488,23
85489,1
85490,14
85491,1
85492,2
85493,1
85494,29
85495,16
85496,12
85497,6
85498,43
85499,5
85500,6
85501,64
85502,3
85503,8
85504,4
85505,4
85506,7
85507,37
85508,7
85509,47
85510,3
85511,25
85512,2
85513,29
85514,7
85515,4
85516,6
85517,23
85518,4
85519,25
85520,9
85521,2
85522,20
85523,1
85524,18
85525,4
85526,13
85527,3
85528,15
85529,8
85530,28
85531,6
85532,2
85533,8
85534,5
85535,6
85536,3
85537,1
85538,26
85539,28
85540,6
85541,8
85542,4
85543,7
85544,40
85545,5
85546,2
85547,23
85548,5
85549,33
85550,52
85551,52
85552,19
85553,17
85554,5
85555,4
85556,16
85557,11
85558,1
85559,42
85560,2
85561,3
85562,2
85563,13
85564,31
85565,15
85566,9
85567,3
85568,32
85569,5
85570,25
85571,8
85572,2
85573,22
85574,5
85575,8
85576,6
85577,4
85578,2
85579,54
85580,4
85581,22
85582,50
85583,9
85584,15
85585,12
85586,35
85587,5
85588,21
85589,3
85590,5
85591,6
85592,1
85593,1
85594,13
85595,2
85596,35
85597,17
85598,8
85599,41
85600,2
85601,18
85602,6
85603,6
85604,5
85605,2
85606,2
85607,62
85608,6
85609,3
85610,4
85611,2
85612,5
85613,23
85614,2
85615,4
85616,4
85617,11
85618,10
85619,34
85620,2
85621,22
85622,53
85623,3
85624,39
85625,3
85626,14
85627,26
85628,1
85629,1
85630,10
85631,8
85632,18
85633,11
85634,4
85635,1
85636,16
85637,16
85638,2
85639,20
85640,19
85641,52
85642,8
85643,5
85644,26
85645,1
85646,55
85647,13
85648,3
85649,15
85650,2
85651,23
85652,1
85653,4
85654,2
85655,2
85656,5
85657,21
85658,27
85659,9
85660,11
85661,2
85662,5
85663,20
85664,17
85665,1
85666,3
85667,64
85668,30
85669,64
85670,9
85671,2
85672,22
85673,7
85674,51
85675,20
85676,12
85677,3
85678,45
85679,14
85680,13
85681,35
85682,39
85683,11
85684,2
85685,5
85686,10
85687,24
85688,10
85689,45
85690,8
85691,24
85692,12
85693,25
85694,58
85695,1
85696,4
85697,28
85698,54
85699,41
85700,2
85701,7
85702,46
85703,3
85704,20
85705,38
85706,2
85707,12
85708,47
85709,5
85710,1
85711,24
85712,4
85713,27
85714,6
85715,2
85716,6
85717,46
85718,8
85719,3
85720,2
85721,6
85722,2
85723,7
85724,11
85725,29
85726,32
85727,8
85728,63
85729,2
85730,1
85731,7
85732,38
85733,28
85734,3
85735,14
85736,3
85737,17
85738,8
85739,15
85740,9
85741,1
85742,3
85743,5
85744,2
85745,5
85746,31
85747,1
85748,11
85749,13
85750,1
85751,13
85752,8
85753,10
85754,2
85755,3
85756,11
85757,29
85758,21
85759,2
85760,26
85761,3
85762,3
85763,53
85764,5
85765,1
85766,19
85767,2
85768,3
85769,10
85770,2
85771,46
85772,40
85773,34
85774,2
85775,61
85776,10
85777,1
85778,5
85779,1
85780,10
85781,6
85782,34
85783,3
85784,8
85785,8
85786,1
85787,9
85788,2
85789,3
85790,4
85791,1
85792,12
85793,20
85794,2
85795,2
85796,4
85797,10
85798,19
85799,3
85800,17
85801,6
85802,8
85803,7
85804,3
85805,38
85806,4
85807,33
85808,1
85809,15
85810,9
85811,3
85812,12
85813,3
85814,12
85815,3
85816,19
85817,1
85818,2
85819,3
85820,3
85821,16
85822,1
85823,60
85824,8
85825,25
85826,7
85827,12
85828,14
85829,1
85830,15
85831,13
85832,16
85833,4
85834,8
85835,4
85836,1
85837,23
85838,35
85839,4
85840,2
85841,2
85842,28
85843,11
85844,15
85845,23
85846,1
85847,7
85848,11
85849,9
85850,3
85851,1
85852,2
85853,7
85854,25
85855,39
85856,61
85857,47
85858,4
85859,51
85860,21
85861,9
85862,4
85863,6
85864,29
85865,3
85866,28
85867,6
85868,4
85869,9
85870,2
85871,14
85872,5
85873,13
85874,27
85875,2
85876,32
85877,5
85878,8
85879,2
85880,12
85881,23
85882,15
85883,4
85884,17
85885,2
85886,12
85887,3
85888,12
85889,39
85890,21
85891,14
85892,19
85893,30
85894,52
85895,6
85896,23
85897,20
85898,3
85899,17
85900,37
85901,6
85902,2
85903,7
85904,2
85905,3
85906,3
85907,47
85908,3
85909,1
85910,3
85911,8
85912,3
85913,6
85914,1
85915,16
85916,61
85917,33
85918,8
85919,13
85920,40
85921,21
85922,30
85923,5
85924,2
85925,4
85926,16
85927,43
85928,62
85929,11
85930,10
85931,1
85932,9
85933,2
85934,39
85935,2
85936,19
85937,61
85938,1
85939,1
85940,6
85941,21
85942,3
85943,2
85944,14
85945,5
85946,39
85947,10
85948,3
85949,16
85950,5
85951,33
85952,7
85953,2
85954,6
85955,1
85956,15
85957,7
85958,1
85959,17
85960,2
85961,1
85962,2
85963,27
85964,51
85965,37
85966,2
85967,5
85968,1
85969,15
85970,34
85971,9
85972,3
85973,12
85974,16
85975,50
85976,10
85977,11
85978,25
85979,3
85980,1
85981,29
85982,3
85983,24
85984,7
85985,11
85986,24
85987,15
85988,1
85989,2
85990,21
85991,11
85992,4
85993,12
85994,40
85995,45
85996,1
85997,17
85998,17
85999,39
86000,19
86001,1
86002,1
86003,2
86004,1
86005,17
86006,14
86007,5
86008,14
86009,8
86010,19
86011,45
86012,6
86013,28
86014,10
86015,4
86016,6
86017,3
86018,10
86019,32
86020,15
86021,57
86022,5
86023,6
86024,12
86025,1
86026,4
86027,17
86028,19
86029,2
86030,21
86031,2
86032,3
86033,10
86034,3
86035,43
86036,1
86037,5
86038,1
86039,3
86040,16
86041,3
86042,23
86043,23
86044,9
86045,5
86046,22
86047,62
86048,12
86049,27
86050,5
86051,2
86052,7
86053,16
86054,2
86055,61
86056,22
86057,1
86058,3
86059,25
86060,1
86061,2
86062,1
86063,5
86064,23
86065,23
86066,1
86067,2
86068,1
86069,3
86070,48
86071,3
86072,8
86073,1
86074,5
86075,19
86076,5
86077,3
86078,23
86079,13
86080,62
86081,25
86082,37
86083,3
86084,61
86085,25
86086,38
86087,6
86088,2
86089,39
86090,2
86091,44
86092,63
86093,4
86094,12
86095,3
86096,2
86097,39
86098,8
86099,19
86100,11
86101,5
86102,1
86103,35
86104,33
86105,5
86106,12
86107,2
86108,26
86109,3
86110,2
86111,29
86112,4
86113,1
86114,20
86115,7
86116,6
86117,1
86118,6
86119,26
86120,6
86121,1
86122,9
86123,22
86124,26
86125,4
86126,51
86127,36
86128,6
86129,7
86130,2
86131,8
86132,6
86133,1
86134,8
86135,5
86136,18
86137,5
86138,48
86139,1
86140,35
86141,20
86142,17
86143,5
86144,10
86145,27
86146,2
86147,52
86148,50
86149,9
86150,30
86151,5
86152,4
86153,2
86154,1
86155,20
86156,3
86157,4
86158,1
86159,7
86160,2
86161,11
86162,5
86163,20
86164,29
86165,39
86166,5
86167,4
86168,1
86169,4
86170,6
86171,59
86172,44
86173,48
86174,19
86175,13
86176,20
86177,1
86178,39
86179,1
86180,12
86181,1
86182,3
86183,31
86184,13
86185,13
86186,10
86187,54
86188,30
86189,9
86190,18
86191,43
86192,1
86193,17
86194,5
86195,5
86196,2
86197,42
86198,2
86199,4
86200,4
86201,2
86202,16
86203,3
86204,12
86205,41
86206,54
86207,1
86208,23
86209,3
86210,11
86211,31
86212,21
86213,1
86214,28
86215,25
86216,3
86217,1
86218,3
86219,3
86220,1
86221,18
86222,1
86223,5
86224,7
86225,28
86226,54
86227,13
86228,52
86229,2
86230,6
86231,3
86232,1
86233,29
86234,14
86235,22
86236,1
86237,23
86238,11
86239,1
86240,14
86241,54
86242,32
86243,5
86244,54
86245,18
86246,10
86247,3
86248,15
86249,2
86250,10
86251,21
86252,3
86253,12
86254,7
86255,12
86256,3
86257,55
86258,21
86259,58
86260,2
86261,2
86262,13
86263,14
86264,19
86265,11
86266,4
86267,3
86268,48
86269,25
86270,6
86271,12
86272,2
86273,7
86274,44
86275,11
86276,6
86277,6
86278,2
86279,1
86280,7
86281,3
86282,6
86283,39
86284,3
86285,3
86286,2
86287,17
86288,6
86289,6
86290,10
86291,34
86292,6
86293,6
86294,16
86295,2
86296,2
86297,2
86298,31
86299,12
86300,9
86301,7
86302,16
86303,2
86304,46
86305,13
86306,4
86307,23
86308,5
86309,17
86310,27
86311,33
86312,3
86313,11
86314,8
86315,3
86316,1
86317,3
86318,48
86319,3
86320,57
86321,5
86322,52
86323,8
86324,1
86325,8
86326,26
86327,15
86328,51
86329,16
86330,22
86331,1
86332,35
86333,10
86334,26
86335,23
86336,38
86337,3
86338,1
86339,2
86340,8
86341,2
86342,9
86343,2
86344,8
86345,30
86346,25
86347,1
86348,1
86349,5
86350,7
86351,1
86352,13
86353,9
86354,8
86355,45
86356,7
86357,2
86358,12
86359,11
86360,41
86361,6
86362,36
86363,2
86364,19
86365,12
86366,1
86367,10
86368,3
86369,1
86370,34
86371,12
86372,7
86373,17
86374,33
86375,4
86376,3
86377,3
86378,22
86379,8
86380,36
86381,8
86382,15
86383,20
86384,22
86385,30
86386,63
86387,17
86388,11
86389,29
86390,2
86391,51
86392,2
86393,12
86394,2
86395,37
86396,40
86397,5
86398,2
86399,2
86400,6
86401,14
86402,13
86403,7
86404,12
86405,25
86406,9
86407,35
86408,64
86409,32
86410,3
86411,4
86412,6
86413,2
86414,4
86415,15
86416,12
86417,34
86418,1
86419,47
86420,7
86421,7
86422,47
86423,2
86424,31
86425,13
86426,40
86427,39
86428,42
86429,4
86430,14
86431,35
86432,6
86433,5
86434,7
86435,2
86436,33
86437,4
86438,16
86439,11
86440,53
86441,2
86442,6
86443,28
86444,25
86445,63
86446,2
86447,63
86448,8
86449,11
86450,6
86451,16
86452,4
86453,3
86454,10
86455,58
86456,3
86457,11
86458,3
86459,2
86460,1
86461,3
86462,48
86463,5
86464,33
86465,12
86466,2
86467,32
86468,28
86469,27
86470,10
86471,7
86472,22
86473,9
86474,52
86475,17
86476,52
86477,10
86478,1
86479,5
86480,11
86481,9
86482,2
86483,2
86484,2
86485,20
86486,1
86487,35
86488,5
86489,34
86490,9
86491,18
86492,32
86493,8
86494,5
86495,12
86496,4
86497,14
86498,3
86499,2
86500,29
86501,20
86502,3
86503,11
86504,5
86505,57
86506,5
86507,2
86508,4
86509,22
86510,19
86511,2
86512,22
86513,24
86514,4
86515,10
86516,27
86517,13
86518,5
86519,23
86520,39
86521,11
86522,64
86523,34
86524,5
86525,19
86526,2
86527,15
86528,20
86529,3
86530,8
86531,50
86532,32
86533,8
86534,2
86535,3
86536,26
86537,2
86538,59
86539,2
86540,18
86541,2
86542,2
86543,50
86544,8
86545,4
86546,24
86547,11
86548,9
86549,17
86550,25
86551,62
86552,21
86553,1
86554,2
86555,64
86556,12
86557,28
86558,52
86559,3
86560,6
86561,10
86562,21
86563,4
86564,37
86565,9
86566,55
86567,4
86568,26
86569,1
86570,58
86571,3
86572,3
86573,3
86574,46
86575,19
86576,1
86577,4
86578,54
86579,53
86580,10
86581,30
86582,5
86583,2
86584,20
86585,3
86586,3
86587,11
86588,55
86589,9
86590,36
86591,2
86592,2
86593,2
86594,14
86595,11
86596,34
86597,2
86598,1
86599,20
86600,7
86601,43
86602,36
86603,6
86604,25
86605,7
86606,4
86607,26
86608,10
86609,9
86610,5
86611,1
86612,14
86613,19
86614,42
86615,6
86616,11
86617,2
86618,24
86619,8
86620,56
86621,29
86622,11
86623,29
86624,12
86625,2
86626,2
86627,28
86628,10
86629,3
86630,12
86631,32
86632,16
86633,15
86634,53
86635,29
86636,5
86637,28
86638,5
86639,7
86640,31
86641,9
86642,2
86643,15
86644,52
86645,58
86646,11
86647,9
86648,1
86649,2
86650,19
86651,2
86652,2
86653,3
86654,1
86655,1
86656,37
86657,32
86658,1
86659,35
86660,3
86661,4
86662,39
86663,51
86664,8
86665,12
86666,41
86667,43
86668,16
86669,2
86670,1
86671,24
86672,2
86673,28
86674,34
86675,23
86676,17
86677,31
86678,8
86679,3
86680,5
86681,6
86682,2
86683,5
86684,6
86685,7
86686,38
86687,51
86688,8
86689,38
86690,16
86691,4
86692,8
86693,6
86694,18
86695,6
86696,8
86697,2
86698,11
86699,3
86700,40
86701,50
86702,53
86703,10
86704,8
86705,2
86706,2
86707,63
86708,15
86709,2
86710,7
86711,2
86712,1
86713,6
86714,1
86715,26
86716,1
86717,31
86718,34
86719,58
86720,9
86721,60
86722,24
86723,24
86724,3
86725,5
86726,27
86727,4
86728,19
86729,19
86730,2
86731,31
86732,16
86733,18
86734,1
86735,61
86736,18
86737,3
86738,20
86739,13
86740,1
86741,24
86742,8
86743,1
86744,33
86745,25
86746,20
86747,19
86748,3
86749,35
86750,9
