,0
549,30
550,8
551,8
552,64
553,9
554,12
555,23
556,7
557,4
558,27
559,12
560,32
561,2
562,1
563,80
564,15
565,3
566,23
567,78
568,1
569,41
570,19
571,43
572,49
573,1
574,4
575,4
576,37
577,3
578,1
579,11
580,3
581,17
582,7
583,8
584,39
585,4
586,3
587,20
588,7
589,67
590,56
591,70
592,16
593,2
594,25
595,24
596,35
597,1
598,3
599,59
600,6
601,1
602,29
603,76
604,10
605,10
606,1
607,30
608,28
609,21
610,1
611,19
612,5
613,32
614,78
615,28
616,11
617,7
618,5
619,5
620,13
621,1
622,23
623,3
624,13
625,16
626,26
627,9
628,5
629,6
630,6
631,5
632,1
633,1
634,1
635,4
636,2
637,34
638,27
639,2
640,12
641,4
642,10
643,2
644,56
645,14
646,61
647,3
648,2
649,34
650,59
651,10
652,19
653,35
654,5
655,9
656,26
657,32
658,14
659,14
660,33
661,22
662,1
663,31
664,10
665,2
666,12
667,2
668,1
669,10
670,7
671,3
672,1
673,10
674,11
675,10
676,59
677,9
678,24
679,8
680,35
681,2
682,5
683,11
684,8
685,25
686,14
687,42
688,21
689,4
690,11
691,20
692,1
693,25
694,9
695,6
696,2
697,2
698,12
699,53
700,3
701,7
702,10
703,3
704,71
705,12
706,4
707,38
708,17
709,21
710,9
711,72
712,6
713,32
714,8
715,3
716,4
717,12
718,36
719,1
720,5
721,1
722,54
723,10
724,60
725,4
726,43
727,14
728,6
729,8
730,10
731,3
732,5
733,17
734,54
735,32
736,1
737,10
738,13
739,27
740,2
741,8
742,17
743,19
744,41
745,8
746,4
747,79
748,4
749,27
750,17
751,5
752,7
753,24
754,81
755,4
756,2
757,10
758,16
759,48
760,17
761,69
762,33
763,5
764,15
765,7
766,20
767,41
768,17
769,5
770,27
771,36
772,41
773,4
774,47
775,4
776,33
777,28
778,2
779,2
780,1
781,7
782,40
783,16
784,5
785,44
786,21
787,21
788,11
789,4
790,24
791,1
792,21
793,6
794,49
795,1
796,8
797,2
798,46
799,7
800,1
801,7
802,9
803,38
804,3
805,2
806,2
807,82
808,7
809,42
810,38
811,6
812,77
813,1
814,26
815,45
816,5
817,3
818,12
819,22
820,39
821,13
822,3
823,62
824,52
825,25
826,15
827,10
828,1
829,76
830,2
831,4
832,2
833,12
834,2
835,80
836,30
837,9
838,22
839,50
840,55
841,25
842,19
843,48
844,10
845,5
846,34
847,21
848,6
849,27
850,34
851,17
852,39
853,2
854,73
855,3
856,2
857,1
858,25
859,9
860,2
861,17
862,2
863,31
864,29
865,2
866,24
867,69
868,4
869,17
870,10
871,17
872,28
873,11
874,6
875,38
876,78
877,26
878,2
879,54
880,7
881,3
882,4
883,19
884,9
885,1
886,11
887,24
888,5
889,6
890,12
891,6
892,6
893,24
894,57
895,1
896,2
897,3
898,9
899,3
900,15
901,1
902,2
903,30
904,29
905,29
906,61
907,1
908,11
909,1
910,8
911,59
912,3
913,5
914,58
915,11
916,1
917,8
918,16
919,3
920,10
921,25
922,7
923,8
924,61
925,22
926,64
927,26
928,29
929,4
930,27
931,28
932,44
933,28
934,3
935,3
936,2
937,33
938,5
939,7
940,3
941,1
942,3
943,5
944,10
945,50
946,5
947,15
948,26
949,2
950,1
951,5
952,62
953,29
954,15
955,1
956,25
957,2
958,3
959,66
960,23
961,8
962,6
963,18
964,2
965,7
966,23
967,29
968,29
969,77
970,25
971,5
972,32
973,58
974,2
975,54
976,31
977,8
978,28
979,22
980,19
981,47
982,41
983,21
984,21
985,8
986,13
987,31
988,76
989,56
990,15
991,58
992,1
993,26
994,6
995,11
996,1
997,2
998,4
999,4
1000,65
1001,9
1002,12
1003,41
1004,7
1005,54
1006,2
1007,2
1008,3
1009,5
1010,5
1011,19
1012,72
1013,42
1014,4
1015,3
1016,3
1017,5
1018,5
1019,1
1020,13
1021,14
1022,4
1023,34
1024,12
1025,54
1026,15
1027,4
1028,1
1029,3
1030,3
1031,13
1032,25
1033,20
1034,11
1035,7
1036,3
1037,21
1038,72
1039,1
1040,28
1041,21
1042,43
1043,32
1044,9
1045,31
1046,27
1047,21
1048,32
1049,18
1050,1
1051,5
1052,12
1053,14
1054,10
1055,14
1056,1
1057,2
1058,2
1059,60
1060,12
1061,9
1062,17
1063,79
1064,1
1065,42
1066,14
1067,4
1068,9
1069,24
1070,13
1071,4
1072,21
1073,10
1074,4
1075,3
1076,53
1077,5
1078,1
1079,1
1080,14
1081,16
1082,4
1083,2
1084,1
1085,80
1086,2
1087,2
1088,82
1089,19
1090,4
1091,8
1092,5
1093,44
1094,2
1095,2
1096,46
1097,6
1098,18
1099,6
1100,6
1101,8
1102,15
1103,34
1104,10
1105,7
1106,5
1107,12
1108,15
1109,8
1110,24
1111,4
1112,4
1113,6
1114,34
1115,18
1116,8
1117,4
1118,3
1119,2
1120,5
1121,12
1122,15
1123,3
1124,12
1125,6
1126,25
1127,49
1128,44
1129,6
1130,1
1131,3
1132,57
1133,4
1134,2
1135,1
1136,11
1137,81
1138,2
1139,12
1140,19
1141,4
1142,7
1143,8
1144,7
1145,11
1146,4
1147,4
1148,13
1149,68
1150,14
1151,5
1152,1
1153,36
1154,29
1155,9
1156,44
1157,7
1158,32
1159,43
1160,7
1161,2
1162,25
1163,14
1164,47
1165,2
1166,1
1167,65
1168,1
1169,3
1170,6
1171,1
1172,24
1173,12
1174,53
1175,2
1176,1
1177,7
1178,13
1179,11
1180,51
1181,3
1182,4
1183,7
1184,3
1185,37
1186,7
1187,14
1188,47
1189,17
1190,6
1191,29
1192,6
1193,80
1194,1
1195,35
1196,4
1197,54
1198,9
1199,1
1200,6
1201,7
1202,12
1203,2
1204,18
1205,23
1206,53
1207,2
1208,12
1209,22
1210,77
1211,3
1212,45
1213,2
1214,6
1215,39
1216,28
1217,2
1218,24
1219,8
1220,16
1221,3
1222,27
1223,43
1224,7
1225,1
1226,9
1227,2
1228,2
1229,9
1230,8
1231,23
1232,29
1233,17
1234,5
1235,7
1236,2
1237,57
1238,5
1239,4
1240,8
1241,6
1242,29
1243,5
1244,2
1245,2
1246,22
1247,11
1248,2
1249,15
1250,9
1251,14
1252,29
1253,3
1254,4
1255,2
1256,5
1257,36
1258,3
1259,1
1260,10
1261,5
1262,34
1263,4
1264,2
1265,6
1266,6
1267,1
1268,75
1269,77
1270,1
1271,7
1272,36
1273,12
1274,7
1275,2
1276,39
1277,75
1278,3
1279,11
1280,73
1281,64
1282,3
1283,37
1284,13
1285,18
1286,68
1287,4
1288,27
1289,33
1290,10
1291,12
1292,23
1293,2
1294,17
1295,33
1296,7
1297,3
1298,3
1299,66
1300,38
1301,2
1302,5
1303,51
1304,14
1305,5
1306,62
1307,5
1308,7
1309,16
1310,6
1311,24
1312,14
1313,73
1314,11
1315,19
1316,26
1317,1
1318,72
1319,10
1320,13
1321,28
1322,17
1323,15
1324,34
1325,2
1326,23
1327,34
1328,8
1329,3
1330,65
1331,19
1332,7
1333,1
1334,14
1335,7
1336,72
1337,6
1338,15
1339,3
1340,10
1341,1
1342,20
1343,12
1344,9
1345,49
1346,4
1347,1
1348,12
1349,62
1350,16
1351,8
1352,30
1353,58
1354,16
1355,9
1356,10
1357,64
1358,25
1359,1
1360,21
1361,58
1362,34
1363,35
1364,3
1365,31
1366,3
1367,6
1368,2
1369,6
1370,10
1371,12
1372,55
1373,8
1374,9
1375,9
1376,36
1377,1
1378,32
1379,1
1380,6
1381,38
1382,2
1383,15
1384,51
1385,17
1386,2
1387,1
1388,8
1389,9
1390,33
1391,14
1392,35
1393,13
1394,43
1395,43
1396,3
1397,1
1398,82
1399,24
1400,3
1401,12
1402,29
1403,3
1404,5
1405,66
1406,6
1407,3
1408,3
1409,7
1410,9
1411,4
1412,30
1413,4
1414,38
1415,41
1416,12
1417,40
1418,24
1419,19
1420,3
1421,15
1422,14
1423,4
1424,7
1425,3
1426,6
1427,2
1428,3
1429,6
1430,2
1431,1
1432,6
1433,6
1434,1
1435,13
1436,54
1437,29
1438,3
1439,2
1440,7
1441,14
1442,6
1443,12
1444,18
1445,2
1446,27
1447,8
1448,2
1449,18
1450,3
1451,6
1452,8
1453,1
1454,2
1455,2
1456,10
1457,16
1458,4
1459,49
1460,11
1461,1
1462,7
1463,22
1464,4
1465,37
1466,18
1467,5
1468,20
1469,6
1470,13
1471,5
1472,53
1473,13
1474,26
1475,8
1476,13
1477,43
1478,5
1479,8
1480,1
1481,61
1482,26
1483,9
1484,3
1485,14
1486,7
1487,39
1488,2
1489,28
1490,2
1491,2
1492,6
1493,4
1494,21
1495,5
1496,3
1497,22
1498,14
1499,68
1500,27
1501,8
1502,11
1503,9
1504,3
1505,3
1506,14
1507,1
1508,1
1509,3
1510,7
1511,68
1512,38
1513,2
1514,3
1515,14
1516,14
1517,21
1518,9
1519,9
1520,33
1521,1
1522,13
1523,6
1524,1
1525,6
1526,6
1527,22
1528,34
1529,4
1530,25
1531,35
1532,50
1533,11
1534,9
1535,24
1536,36
1537,4
1538,30
1539,14
1540,1
1541,22
1542,40
1543,2
1544,6
1545,1
1546,8
1547,25
1548,3
1549,17
1550,32
1551,11
1552,3
1553,12
1554,58
1555,26
1556,18
1557,15
1558,37
1559,31
1560,2
1561,36
1562,9
1563,7
1564,42
1565,3
1566,26
1567,6
1568,1
1569,19
1570,8
1571,48
1572,7
1573,19
1574,15
1575,3
1576,39
1577,1
1578,42
1579,2
1580,1
1581,29
1582,1
1583,46
1584,70
1585,2
1586,1
1587,3
1588,1
1589,8
1590,4
1591,10
1592,71
1593,39
1594,2
1595,13
1596,46
1597,4
1598,24
1599,28
1600,18
1601,34
1602,12
1603,5
1604,57
1605,13
1606,1
1607,63
1608,8
1609,32
1610,8
1611,73
1612,46
1613,55
1614,2
1615,12
1616,22
1617,26
1618,61
1619,43
1620,2
1621,2
1622,42
1623,16
1624,4
1625,36
1626,12
1627,1
1628,7
1629,10
1630,1
1631,6
1632,8
1633,16
1634,2
1635,61
1636,27
1637,53
1638,9
1639,7
1640,50
1641,35
1642,33
1643,4
1644,74
1645,79
1646,14
1647,42
1648,3
1649,39
1650,6
1651,4
1652,2
1653,11
1654,21
1655,11
1656,15
1657,5
1658,1
1659,21
1660,3
1661,1
1662,29
1663,9
1664,23
1665,32
1666,7
1667,40
1668,15
1669,5
1670,7
1671,5
1672,9
1673,3
1674,12
1675,10
1676,4
1677,6
1678,38
1679,28
1680,2
1681,3
1682,9
1683,12
1684,10
1685,9
1686,28
1687,7
1688,48
1689,23
1690,23
1691,76
1692,14
1693,26
1694,43
1695,4
1696,2
1697,31
1698,5
1699,28
1700,6
1701,43
1702,31
1703,51
1704,70
1705,6
1706,79
1707,4
1708,2
1709,1
1710,13
1711,74
1712,19
1713,2
1714,3
1715,19
1716,22
1717,34
1718,17
1719,28
1720,9
1721,3
1722,30
1723,21
1724,2
1725,4
1726,7
1727,56
1728,2
1729,19
1730,8
1731,10
1732,52
1733,57
1734,11
1735,13
1736,3
1737,52
1738,78
1739,26
1740,30
1741,17
1742,70
1743,39
1744,21
1745,3
1746,43
1747,3
1748,2
1749,63
1750,80
1751,41
1752,2
1753,69
1754,6
1755,3
1756,7
1757,1
1758,8
1759,11
1760,6
1761,47
1762,3
1763,14
1764,11
1765,14
1766,20
1767,7
1768,51
1769,9
1770,1
1771,29
1772,11
1773,32
1774,1
1775,2
1776,57
1777,10
1778,25
1779,12
1780,2
1781,24
1782,15
1783,14
1784,4
1785,20
1786,13
1787,5
1788,8
1789,82
1790,41
1791,13
1792,25
1793,6
1794,11
1795,1
1796,6
1797,2
1798,60
1799,64
1800,3
1801,2
1802,31
1803,5
1804,4
1805,35
1806,17
1807,30
1808,3
1809,13
1810,52
1811,77
1812,10
1813,53
1814,71
1815,16
1816,9
1817,3
1818,1
1819,21
1820,5
1821,66
1822,7
1823,23
1824,10
1825,35
1826,3
1827,37
1828,11
1829,58
1830,5
1831,5
1832,27
1833,11
1834,7
1835,6
1836,3
1837,45
1838,38
1839,27
1840,20
1841,24
1842,31
1843,57
1844,38
1845,10
1846,3
1847,42
1848,3
1849,8
1850,10
1851,55
1852,53
1853,6
1854,38
1855,2
1856,7
1857,12
1858,6
1859,12
1860,20
1861,55
1862,23
1863,54
1864,4
1865,2
1866,4
1867,32
1868,8
1869,24
1870,2
1871,1
1872,54
1873,5
1874,7
1875,33
1876,18
1877,3
1878,3
1879,9
1880,9
1881,47
1882,2
1883,11
1884,4
1885,10
1886,37
1887,5
1888,1
1889,1
1890,10
1891,36
1892,7
1893,26
1894,18
1895,64
1896,1
1897,14
1898,4
1899,31
1900,75
1901,2
1902,50
1903,66
1904,5
1905,10
1906,20
1907,3
1908,29
1909,22
1910,27
1911,22
1912,36
1913,3
1914,9
1915,19
1916,5
1917,2
1918,29
1919,31
1920,12
1921,1
1922,40
1923,4
1924,1
1925,4
1926,4
1927,32
1928,8
1929,24
1930,3
1931,20
1932,3
1933,17
1934,12
1935,10
1936,19
1937,39
1938,1
1939,2
1940,4
1941,10
1942,46
1943,30
1944,73
1945,28
1946,72
1947,77
1948,7
1949,18
1950,24
1951,32
1952,10
1953,27
1954,21
1955,22
1956,17
1957,5
1958,9
1959,82
1960,43
1961,3
1962,36
1963,1
1964,13
1965,49
1966,28
1967,10
1968,24
1969,38
1970,53
1971,2
1972,49
1973,3
1974,51
1975,20
1976,3
1977,50
1978,3
1979,3
1980,30
1981,18
1982,56
1983,5
1984,16
1985,12
1986,43
1987,18
1988,15
1989,9
1990,13
1991,10
1992,12
1993,52
1994,12
1995,1
1996,10
1997,24
1998,20
1999,4
2000,34
2001,48
2002,14
2003,63
2004,2
2005,46
2006,1
2007,8
2008,6
2009,28
2010,16
2011,41
2012,22
2013,35
2014,28
2015,21
2016,2
2017,8
2018,33
2019,9
2020,17
2021,1
2022,7
2023,1
2024,3
2025,39
2026,38
2027,1
2028,45
2029,4
2030,1
2031,30
2032,5
2033,4
2034,2
2035,2
2036,32
2037,5
2038,17
2039,37
2040,6
2041,8
2042,24
2043,34
2044,31
2045,2
2046,11
2047,14
2048,15
2049,7
2050,12
2051,2
2052,48
2053,11
2054,76
2055,44
2056,9
2057,39
2058,12
2059,1
2060,6
2061,56
2062,24
2063,3
2064,1
2065,1
2066,55
2067,50
2068,28
2069,5
2070,66
2071,13
2072,11
2073,40
2074,10
2075,14
2076,9
2077,7
2078,2
2079,4
2080,20
2081,21
2082,79
2083,4
2084,40
2085,20
2086,11
2087,8
2088,55
2089,17
2090,11
2091,20
2092,12
2093,27
2094,46
2095,2
2096,3
2097,1
2098,8
2099,79
2100,1
2101,2
2102,23
2103,2
2104,1
2105,13
2106,1
2107,2
2108,12
2109,4
2110,40
2111,8
2112,36
2113,80
2114,2
2115,2
2116,5
2117,3
2118,58
2119,1
2120,19
2121,5
2122,36
2123,2
2124,9
2125,21
2126,6
2127,2
2128,2
2129,26
2130,2
2131,9
2132,15
2133,32
2134,8
2135,1
2136,7
2137,79
2138,23
2139,7
2140,23
2141,57
2142,10
2143,60
2144,2
2145,19
2146,1
2147,4
2148,1
2149,7
2150,4
2151,68
2152,4
2153,44
2154,69
2155,3
2156,58
2157,42
2158,20
2159,10
2160,22
2161,1
2162,9
2163,42
2164,17
2165,7
2166,2
2167,63
2168,40
2169,10
2170,3
2171,2
2172,27
2173,13
2174,1
2175,1
2176,3
2177,5
2178,2
2179,35
2180,2
2181,23
2182,3
2183,9
2184,3
2185,34
2186,16
2187,3
2188,23
2189,1
2190,22
2191,14
2192,1
2193,5
2194,4
2195,8
2196,1
2197,2
2198,1
2199,42
2200,3
2201,10
2202,5
2203,44
2204,10
2205,68
2206,8
2207,19
2208,13
2209,3
2210,12
2211,11
2212,12
2213,25
2214,12
2215,4
2216,7
2217,8
2218,31
2219,2
2220,5
2221,6
2222,15
2223,31
2224,50
2225,4
2226,15
2227,18
2228,3
2229,7
2230,31
2231,28
2232,47
2233,26
2234,4
2235,49
2236,14
2237,45
2238,6
2239,67
2240,16
2241,8
2242,2
2243,8
2244,1
2245,3
2246,1
2247,10
2248,9
2249,1
2250,16
2251,28
2252,21
2253,2
2254,1
2255,2
2256,3
2257,14
2258,5
2259,53
2260,1
2261,5
2262,9
2263,2
2264,61
2265,1
2266,2
2267,24
2268,36
2269,13
2270,10
2271,7
2272,54
2273,6
2274,3
2275,13
2276,3
2277,21
2278,7
2279,7
2280,40
2281,18
2282,5
2283,21
2284,12
2285,80
2286,13
2287,11
2288,10
2289,20
2290,79
2291,35
2292,20
2293,10
2294,51
2295,3
2296,8
2297,6
2298,1
2299,11
2300,2
2301,23
2302,10
2303,25
2304,1
2305,6
2306,2
2307,6
2308,18
2309,1
2310,16
2311,28
2312,6
2313,3
2314,1
2315,28
2316,71
2317,6
2318,29
2319,6
2320,2
2321,12
2322,9
2323,4
2324,13
2325,39
2326,1
2327,4
2328,81
2329,45
2330,7
2331,9
2332,3
2333,25
2334,3
2335,52
2336,3
2337,23
2338,9
2339,8
2340,18
2341,29
2342,30
2343,40
2344,42
2345,17
2346,16
2347,21
2348,32
2349,28
2350,26
2351,5
2352,1
2353,17
2354,4
2355,7
2356,2
2357,31
2358,5
2359,12
2360,13
2361,66
2362,1
2363,2
2364,1
2365,31
2366,12
2367,30
2368,20
2369,6
2370,40
2371,9
2372,7
2373,17
2374,7
2375,10
2376,40
2377,15
2378,4
2379,67
2380,50
2381,4
2382,21
2383,5
2384,1
2385,3
2386,4
2387,63
2388,5
2389,17
2390,9
2391,4
2392,3
2393,4
2394,13
2395,7
2396,28
2397,34
2398,11
2399,20
2400,31
2401,7
2402,3
2403,11
2404,6
2405,5
2406,1
2407,16
2408,12
2409,19
2410,1
2411,14
2412,1
2413,4
2414,28
2415,11
2416,39
2417,2
2418,70
2419,66
2420,5
2421,79
2422,16
2423,26
2424,43
2425,3
2426,20
2427,3
2428,1
2429,30
2430,4
2431,59
2432,2
2433,17
2434,25
2435,65
2436,9
2437,25
2438,8
2439,34
2440,9
2441,10
2442,13
2443,16
2444,5
2445,2
2446,67
2447,21
2448,4
2449,64
2450,3
2451,29
2452,31
2453,51
2454,1
2455,12
2456,2
2457,4
2458,5
2459,13
2460,33
2461,6
2462,4
2463,4
2464,30
2465,10
2466,26
2467,2
2468,12
2469,12
2470,5
2471,8
2472,69
2473,15
2474,2
2475,33
2476,10
2477,15
2478,26
2479,29
2480,20
2481,76
2482,9
2483,4
2484,4
2485,15
2486,3
2487,1
2488,39
2489,20
2490,1
2491,7
2492,43
2493,48
2494,3
2495,37
2496,27
2497,2
2498,6
2499,26
2500,4
2501,3
2502,26
2503,49
2504,34
2505,4
2506,12
2507,30
2508,42
2509,33
2510,4
2511,9
2512,12
2513,2
2514,25
2515,3
2516,20
2517,1
2518,30
2519,74
2520,52
2521,31
2522,1
2523,53
2524,26
2525,29
2526,5
2527,20
2528,2
2529,1
2530,22
2531,2
2532,3
2533,6
2534,59
2535,38
2536,6
2537,23
2538,20
2539,1
2540,43
2541,1
2542,9
2543,2
2544,54
2545,6
2546,3
2547,4
2548,5
2549,2
2550,1
2551,4
2552,17
2553,6
2554,39
2555,16
2556,6
2557,58
2558,5
2559,37
2560,8
2561,37
2562,37
2563,68
2564,78
2565,1
2566,18
2567,5
2568,68
2569,8
2570,21
2571,40
2572,5
2573,80
2574,2
2575,4
2576,16
2577,14
2578,4
2579,3
2580,32
2581,58
2582,36
2583,28
2584,5
2585,4
2586,12
2587,13
2588,32
2589,4
2590,7
2591,37
2592,24
2593,4
2594,34
2595,2
2596,8
2597,1
2598,11
2599,2
2600,7
2601,67
2602,2
2603,7
2604,6
2605,21
2606,76
2607,5
2608,4
2609,1
2610,14
2611,2
2612,51
2613,47
2614,15
2615,13
2616,17
2617,21
2618,73
2619,10
2620,4
2621,51
2622,33
2623,4
2624,13
2625,38
2626,2
2627,27
2628,36
2629,1
2630,6
2631,21
2632,15
2633,21
2634,21
2635,6
2636,3
2637,8
2638,15
2639,10
2640,1
2641,13
2642,2
2643,4
2644,35
2645,35
2646,6
2647,12
2648,79
2649,5
2650,62
2651,15
2652,2
2653,4
2654,2
2655,68
2656,3
2657,2
2658,18
2659,6
2660,43
2661,10
2662,7
2663,31
2664,30
2665,2
2666,8
2667,3
2668,5
2669,25
2670,19
2671,1
2672,3
2673,8
2674,5
2675,1
2676,3
2677,8
2678,2
2679,78
2680,9
2681,61
2682,13
2683,2
2684,2
2685,50
2686,7
2687,36
2688,49
2689,68
2690,8
2691,8
2692,1
2693,23
2694,61
2695,8
2696,4
2697,18
2698,9
2699,2
2700,41
2701,9
2702,23
2703,5
2704,7
2705,28
2706,9
2707,5
2708,49
2709,5
2710,20
2711,11
2712,3
2713,34
2714,2
2715,44
2716,59
2717,6
2718,55
2719,16
2720,2
2721,23
2722,26
2723,9
2724,2
2725,42
2726,1
2727,4
2728,2
2729,22
2730,13
2731,4
2732,53
2733,4
2734,14
2735,33
2736,6
2737,33
2738,7
2739,3
2740,12
2741,5
2742,25
2743,8
2744,17
2745,4
2746,56
2747,8
2748,26
2749,16
2750,68
2751,4
2752,19
2753,10
2754,4
2755,38
2756,5
2757,7
2758,80
2759,51
2760,14
2761,14
2762,6
2763,55
2764,41
2765,24
2766,4
2767,50
2768,24
2769,32
2770,58
2771,76
2772,22
2773,37
2774,13
2775,3
2776,19
2777,23
2778,5
2779,21
2780,2
2781,43
2782,20
2783,27
2784,38
2785,16
2786,22
2787,4
2788,4
2789,17
2790,13
2791,3
2792,20
2793,36
2794,1
2795,18
2796,2
2797,23
2798,69
2799,11
2800,57
2801,1
2802,2
2803,5
2804,30
2805,5
2806,6
2807,5
2808,12
2809,54
2810,3
2811,3
2812,19
2813,41
2814,8
2815,9
2816,14
2817,4
2818,5
2819,15
2820,8
2821,3
2822,13
2823,11
2824,3
2825,4
2826,31
2827,74
2828,11
2829,42
2830,2
2831,25
2832,3
2833,25
2834,6
2835,11
2836,11
2837,5
2838,5
2839,5
2840,37
2841,4
2842,10
2843,14
2844,51
2845,1
2846,42
2847,3
2848,3
2849,9
2850,33
2851,4
2852,36
2853,1
2854,3
2855,9
2856,9
2857,35
2858,27
2859,8
2860,4
2861,13
2862,16
2863,4
2864,2
2865,23
2866,20
2867,3
2868,3
2869,2
2870,51
2871,10
2872,1
2873,2
2874,9
2875,4
2876,16
2877,32
2878,20
2879,16
2880,4
2881,47
2882,29
2883,12
2884,12
2885,4
2886,29
2887,24
2888,49
2889,49
2890,46
2891,6
2892,13
2893,2
2894,12
2895,25
2896,24
2897,9
2898,14
2899,30
2900,26
2901,21
2902,1
2903,4
2904,5
2905,1
2906,20
2907,47
2908,37
2909,24
2910,11
2911,39
2912,37
2913,1
2914,11
2915,64
2916,1
2917,4
2918,3
2919,3
2920,81
2921,3
2922,40
2923,18
2924,3
2925,62
2926,4
2927,2
2928,6
2929,2
2930,39
2931,1
2932,38
2933,30
2934,1
2935,33
2936,40
2937,7
2938,32
2939,4
2940,79
2941,35
2942,31
2943,15
2944,2
2945,25
2946,53
2947,5
2948,2
2949,9
2950,11
2951,19
2952,2
2953,11
2954,3
2955,4
2956,9
2957,27
2958,4
2959,2
2960,50
2961,23
2962,22
2963,31
2964,3
2965,17
2966,18
2967,3
2968,3
2969,12
2970,10
2971,17
2972,3
2973,79
2974,5
2975,11
2976,3
2977,28
2978,3
2979,41
2980,4
2981,9
2982,18
2983,2
2984,11
2985,12
2986,74
2987,4
2988,43
2989,14
2990,80
2991,17
2992,14
2993,11
2994,8
2995,7
2996,21
2997,6
